SpecID,SubjectName,SortOrder,Variety,CardNumber,CardNumberSort,GradeN0,Grade1Q,Grade1,Grade1_5Q,Grade1_5,Grade2Q,Grade2,Grade2_5,Grade3Q,Grade3,Grade3_5,Grade4Q,Grade4,Grade4_5,Grade5Q,Grade5,Grade5_5,Grade6Q,Grade6,Grade6_5,Grade7Q,Grade7,Grade7_5,Grade8Q,Grade8,Grade8_5,Grade9Q,Grade9,Grade10,Total,GradeTotal,HalfGradeTotal,QualifiedGradeTotal
4101605,Hyper Potion,0.0,1st Edition,077,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
5903868,Desert Shaman,0.0,,078,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4101607,Desert Shaman,0.0,1st Edition,078,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0
5903879,Oracle,0.0,,079,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2904396,Oracle,0.0,1st Edition,079,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,0,0
5903913,Underground Expedition,0.0,,080,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2904350,Underground Expedition,0.0,1st Edition,080,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,0,0
5903914,Crystal Shard,0.0,,081,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101611,Crystal Shard,0.0,1st Edition,081,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
5903915,Star Piece,0.0,,082,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3020381,Star Piece,0.0,1st Edition,082,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,4,0,0
5903927,Mystery Plate A,0.0,,083,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
4101614,Mystery Plate A,0.0,1st Edition,083,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
5903950,Mystery Plate B,0.0,,084,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
2904402,Mystery Plate B,0.0,1st Edition,084,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,6,6,0,0
5903970,Mystery Plate Y,0.0,,085,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0
4101615,Mystery Plate Y,0.0,1st Edition,085,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,0,0
5903982,Mystery Plate D,0.0,,086,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,3,0,0
2904360,Mystery Plate D,0.0,1st Edition,086,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,3,0,0
5903985,Underground Lake,0.0,,087,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101616,Underground Lake,0.0,1st Edition,087,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0
5903996,Mirage Stadium,0.0,,088,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2013735,Mirage Stadium,0.0,1st Edition,088,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0
1934482,Golem-Holo,0.0,,089,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,11,25,49,49,0,0
1913813,Golem-Holo,0.0,1st Edition,089,89,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,11,0,0,14,0,0,38,113,183,183,0,0
1962998,Kabutops-Holo,0.0,,090,90,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,30,43,43,0,0
1913814,Kabutops-Holo,0.0,1st Edition,090,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,6,0,0,7,1,0,38,124,184,183,1,0
1934479,HO-Oh-Holo,0.0,,091,91,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,3,0,0,4,0,0,10,31,57,57,0,0
1812526,HO-Oh-Holo,0.0,1st Edition,091,91,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,8,0,0,10,0,0,12,0,0,16,0,0,52,144,249,248,1,0
